wr,L,R,T,B,max_margin,pred_style,S_frame,S_side,S_top_bottom,S_hybrid,sample_id
0.9471221566200256,0.14082692563533783,0.006305098533630371,0.1849617063999176,0.14355862140655518,T,side,0.08525010943412781,0.28129640221595764,0.23279736936092377,0.255900502204895,73
0.6256216764450073,0.20681120455265045,0.020266830921173096,0.10145369172096252,0.0010000000474974513,L,side,0.04181791469454765,0.3662920892238617,0.2045244425535202,0.2737073004245758,74
0.5596422553062439,0.0010000000474974513,0.0010000000474974513,0.1188557967543602,0.16459178924560547,B,top-bottom,0.03526337817311287,0.02934475988149643,0.20138058066368103,0.0768730416893959,75
0.6145502328872681,0.0010000000474974513,0.0010000000474974513,0.20349925756454468,0.06762731075286865,T,top-bottom,0.026945725083351135,0.028112657368183136,0.3123968243598938,0.09371395409107208,76
0.635893702507019,0.06776311993598938,0.0010000000474974513,0.1695818305015564,0.06923729181289673,T,top-bottom,0.04679841548204422,0.14505553245544434,0.256733775138855,0.1929783821105957,77
0.964231014251709,0.0010000000474974513,0.0010000000474974513,0.1622610092163086,0.22914189100265503,B,top-bottom,0.04825957119464874,0.040140289813280106,0.282846599817276,0.10655301064252853,78
0.5275315046310425,0.0010000000474974513,0.04564446210861206,0.13339515030384064,0.21416187286376953,B,top-bottom,0.05755041539669037,0.11611573398113251,0.2834396958351135,0.1814161092042923,79
0.942596971988678,0.43449825048446655,0.07156580686569214,0.3584659993648529,0.30011212825775146,L,side,0.22343924641609192,0.7907020449638367,0.4557555019855499,0.6003056168556213,80
0.7319260835647583,0.0010000000474974513,0.0010000000474974513,0.10296670347452164,0.01255100965499878,T,top-bottom,0.0080056581646204,0.012551771476864815,0.17549926042556763,0.046934280544519424,81
0.6976705193519592,0.0010000000474974513,0.04545450210571289,0.10327734798192978,0.0010000000474974513,T,top-bottom,0.016684992238879204,0.09144584089517593,0.18974468111991882,0.13172456622123718,82
0.91890549659729,0.2365991622209549,0.08478879928588867,0.2569999694824219,0.29197603464126587,B,side,0.1779957115650177,0.41294506192207336,0.35209569334983826,0.38130849599838257,83
0.630722165107727,0.0010000000474974513,0.0010000000474974513,0.13921931385993958,0.08518052101135254,T,top-bottom,0.02720397152006626,0.023439984768629074,0.1826503574848175,0.06543181091547012,84
0.4141470193862915,0.09107537567615509,0.032875895500183105,0.10370796173810959,0.0010000000474974513,T,top-bottom,0.03615742176771164,0.14810575544834137,0.19826945662498474,0.1713617444038391,85
0.5509257316589355,0.0010000000474974513,0.0010000000474974513,0.11463811248540878,0.14600741863250732,B,top-bottom,0.032858069986104965,0.027064554393291473,0.17130286991596222,0.06808990985155106,86
0.31886982917785645,0.0010000000474974513,0.0010000000474974513,0.1318000853061676,0.049048423767089844,T,top-bottom,0.018994808197021484,0.019084852188825607,0.19820141792297363,0.06150320917367935,87
0.5714119672775269,0.1349387913942337,0.03714179992675781,0.04678511619567871,0.0010000000474974513,L,side,0.03035316988825798,0.21795488893985748,0.10062127560377121,0.14809085428714752,88
0.9076929092407227,0.02466484159231186,0.04185163974761963,0.1486077606678009,0.09688329696655273,T,top-bottom,0.05364289507269859,0.08015018701553345,0.19663898646831512,0.12554143369197845,89
0.8527182340621948,0.09329448640346527,0.08573192358016968,0.15127325057983398,0.09917193651199341,T,top-bottom,0.09447111189365387,0.12438905239105225,0.21085694432258606,0.16195152699947357,90
0.6403779983520508,0.0010000000474974513,0.011110901832580566,0.11504480987787247,0.011014580726623535,T,top-bottom,0.01121247187256813,0.03180556371808052,0.1994800865650177,0.07965285331010818,91
0.8998488187789917,0.217885822057724,0.22911810874938965,0.24638685584068298,0.3233467936515808,B,top-bottom,0.23358331620693207,0.29507729411125183,0.4296151399612427,0.35604730248451233,92
0.5706099271774292,0.03858289122581482,0.04728269577026367,0.09684997797012329,0.06082528829574585,T,top-bottom,0.04977196827530861,0.07001006603240967,0.1342562884092331,0.09694994240999222,93
0.8932139277458191,0.20302866399288177,0.1063804030418396,0.15414701402187347,0.4627775549888611,B,top-bottom,0.1626906543970108,0.34203973412513733,0.740622878074646,0.5033115148544312,94
0.7875306606292725,0.41006046533584595,0.08950209617614746,0.10313776135444641,0.05803924798965454,L,side,0.09402350336313248,0.6826248168945312,0.18917283415794373,0.3593522906303406,95
0.6146641969680786,0.0010000000474974513,0.013158321380615234,0.32934460043907166,0.10755455493927002,T,top-bottom,0.04692942649126053,0.06657490134239197,0.5081924796104431,0.18393711745738983,96
0.3633125424385071,0.13498540222644806,0.04228711128234863,0.1295921802520752,0.0010000000474974513,L,top-bottom,0.0483417883515358,0.22220323979854584,0.25019317865371704,0.23578323423862457,97
0.5568955540657043,0.0010000000474974513,0.008699178695678711,0.136047825217247,0.10872411727905273,T,top-bottom,0.033807747066020966,0.039335716515779495,0.1588767021894455,0.07905396074056625,98
0.6116344332695007,0.1326785385608673,0.013206183910369873,0.11996270716190338,0.0010000000474974513,L,side,0.03674454241991043,0.24035270512104034,0.229721337556839,0.2349769026041031,99
