index,WR,LWR,DWS,num_cc,L,R,T,B,S_frame,S_side,S_tb,S_pos
611,0.65325927734375,0.65325927734375,0.2662120361107924,1.0,0.13974958658218384,0.0,0.14013171195983887,0.0,0.034985095262527466,0.2655624270439148,0.26621204018592837,0.26621204018592837
612,0.69561767578125,0.69561767578125,0.3277301800821173,1.0,0.0837685763835907,0.0,0.177418515086174,0.0,0.02869090437889099,0.16852528899908065,0.32773018479347227,0.32773018479347227
613,0.67755126953125,0.67755126953125,0.9257052493560959,1.0,0.2699642479419708,0.0,0.49928268790245056,0.0,0.08795996010303497,0.5358639150857926,0.9257052630186081,0.9257052630186081
614,0.68463134765625,0.68463134765625,0.8055415721296202,1.0,0.42722147703170776,0.0,0.36542925238609314,0.0,0.09848101437091827,0.8055415838956834,0.7004948019981384,0.8055415838956834
615,0.69561767578125,0.69561767578125,0.9230339841472247,1.0,0.49336540699005127,0.0,0.3497626483440399,0.0,0.102376788854599,0.9230339974164963,0.6789093077182771,0.9230339974164963
616,0.74212646484375,0.74212646484375,0.9477181604951518,1.0,0.49596738815307617,0.0,0.4989563524723053,0.0,0.12436433881521225,0.9426369339227677,0.9477181732654572,0.9477181732654572
617,0.74609375,0.74609375,0.9520206323815343,1.0,0.49548614025115967,0.0,0.5013733506202698,0.0,0.12460309267044067,0.9420123875141144,0.9520206451416016,0.9520206451416016
618,0.7054443359375,0.7054443359375,0.8614962515303387,1.0,0.3517225384712219,0.0,0.4590688943862915,0.0,0.09958769381046295,0.6790074586868287,0.8614962637424469,0.8614962637424469
619,0.646240234375,0.646240234375,0.41619273972219745,1.0,0.22285552322864532,0.0,0.15052804350852966,0.0,0.044953323900699615,0.4161927461624146,0.29323603063821796,0.4161927461624146
620,0.61431884765625,0.61431884765625,0.4863094101659994,1.0,0.18616333603858948,0.0,0.25982949137687683,0.0,0.05424834415316582,0.36107695400714873,0.48630941808223727,0.48630941808223727
621,0.74078369140625,0.74078369140625,0.9405891351089505,1.0,0.4957525432109833,0.0,0.48234570026397705,0.0,0.12223932147026062,0.9405891478061676,0.917797514796257,0.9405891478061676
622,0.74609375,0.74609375,0.9537516287286492,1.0,0.49575120210647583,0.0,0.5023202896118164,0.0,0.12475352734327316,0.9425841927528381,0.9537516415119172,0.9537516415119172
623,0.74609375,0.74609375,0.9553373566374646,1.0,0.4960184097290039,0.0,0.5031864047050476,0.0,0.12489417940378189,0.9431517779827118,0.9553373694419862,0.9553373694419862
624,0.70086669921875,0.70086669921875,0.9196783292203617,1.0,0.49393466114997864,0.0,0.3059595227241516,0.0,0.09460959583520889,0.9196783423423768,0.6001206070184707,0.9196783423423768
625,0.74212646484375,0.74212646484375,0.9424170337288529,1.0,0.4960339665412903,0.0,0.49555906653404236,0.0,0.1239490956068039,0.9424170464277267,0.9416097164154053,0.9424170464277267
626,0.6851806640625,0.6851806640625,0.7928801450643974,1.0,0.4282589256763458,0.0,0.22014090418815613,0.0,0.07309078425168991,0.7928801566362381,0.4390795201063156,0.7928801566362381
627,0.6805419921875,0.6805419921875,0.9304000091928855,1.0,0.4967433214187622,0.0,0.36262044310569763,0.0,0.10483498126268387,0.9304000228643418,0.7023911297321319,0.9304000228643418
628,0.695556640625,0.695556640625,0.7086206572697594,1.0,0.20497798919677734,0.0,0.38229048252105713,0.0,0.06699664890766144,0.40718942880630493,0.7086206674575806,0.7086206674575806
629,0.67376708984375,0.67376708984375,0.635211801041862,1.0,0.2537243068218231,0.0,0.3387996554374695,0.0,0.07255400717258453,0.49058371782302856,0.6352118104696274,0.6352118104696274
630,0.71270751953125,0.71270751953125,0.33915007979653394,1.0,0.1789442002773285,0.0,0.17050524055957794,0.0,0.04365571588277817,0.3391500845551491,0.3248038530349731,0.3391500845551491
631,0.909423828125,0.909423828125,0.8483367051778616,1.0,0.4994829297065735,0.12903368473052979,0.221731498837471,0.30321240425109863,0.22007451951503754,0.8483367145061493,0.4312487900257111,0.8483367145061493
632,0.74609375,0.74609375,0.9538235715339288,1.0,0.4961358904838562,0.0,0.5023388862609863,0.0,0.1248045340180397,0.9432784914970398,0.953823584318161,0.953823584318161
