idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
62,baseline_hybrid,1,0.18766902387142181,0.0,0.0,0.0,0.16034119529649615,0.016034119529649615,0.14667640626430511,0.0,0.0,0.0
63,baseline_hybrid,1,0.18007878959178925,0.0,0.0,0.0,0.0479999789968133,0.00479999789968133,0.062162838876247406,0.0,0.0,0.0
64,baseline_hybrid,1,0.13835188746452332,0.0,0.0,0.0,0.8165468161925675,0.019560398068279028,0.18223504722118378,0.0,0.0,0.0
65,baseline_hybrid,1,0.20162135362625122,0.0,0.0,0.0,0.12747819535434246,0.012747819535434246,0.10471493750810623,0.0,0.0,0.0
66,baseline_hybrid,1,0.1600048989057541,0.0,0.0,0.0,0.27876231893897074,0.018536178395152092,0.13599583506584167,0.0,0.0,0.031060218811035156
67,baseline_hybrid,1,0.22924275696277618,0.0,0.0,0.0,0.15389342792332172,0.015389342792332172,0.1472453773021698,0.0,0.0,0.0
68,baseline_hybrid,1,0.2276398092508316,0.0,0.0,0.0,0.9723805673420427,0.06672899052500725,0.33350950479507446,0.0,0.0,0.0
69,baseline_hybrid,1,0.2081952691078186,0.0,0.0,0.0,0.08657939732074738,0.008657939732074738,0.07871334999799728,0.0,0.0,0.0
70,baseline_hybrid,1,0.17684873938560486,0.0,0.0,0.0,0.36855476092314365,0.025698331039166078,0.24459785223007202,0.0,0.0,0.0
71,baseline_hybrid,1,0.3546440601348877,0.7512245178222656,0.7512245178222656,1.0,1.0886536035686731,0.04697838705033064,0.1503806710243225,0.0,0.009747101925313473,0.0
72,baseline_hybrid,1,0.21944637596607208,0.0,0.0,0.0,0.2222558975219728,0.02158576063811779,0.1892068237066269,0.0,0.0,0.0
73,baseline_hybrid,1,0.17718148231506348,0.0,0.0,0.0,0.7891564739868044,0.05490612192079425,0.33177992701530457,0.0,0.0,0.0
74,baseline_hybrid,1,0.1475236862897873,0.0,0.0,0.0,0.23556158207356945,0.013418308459222317,0.17492282390594482,0.0,0.0,0.0
75,baseline_hybrid,1,0.22922945022583008,0.0,0.0,0.0,0.30235762037336844,0.02530213538557291,0.14557257294654846,0.0,0.0,0.0
76,baseline_hybrid,1,0.18244583904743195,0.07272743433713913,0.07272743433713913,1.0,0.6461284668184818,0.031774024246260524,0.15431652963161469,0.0,0.001176242483779788,0.0
77,baseline_hybrid,1,0.2073260396718979,0.2236013412475586,0.2236013412475586,1.0,0.39074565777555126,0.033009901409968734,0.1507200300693512,0.0,0.002049942733719945,0.0
78,baseline_hybrid,1,0.16277499496936798,0.0,0.0,0.0,0.18845011945813894,0.018845011945813894,0.1490621268749237,0.0,0.0,0.0
79,baseline_hybrid,1,0.19878283143043518,0.0,0.0,0.0,0.07639991119503975,0.007639991119503975,0.07956430315971375,0.0,0.0,0.0
80,baseline_hybrid,1,0.18749983608722687,0.0,0.0,0.0,0.047999946400523186,0.004799994640052319,0.08040736615657806,0.0,0.0,0.0
81,baseline_hybrid,1,0.19524364173412323,0.2713346481323242,0.2713346481323242,1.0,0.4302798144519331,0.03466258570551872,0.13403359055519104,0.0,0.00410281028598547,0.0
82,baseline_hybrid,1,0.18224018812179565,0.0,0.0,0.0,0.7697073874296622,0.03434953448595479,0.2072359174489975,0.0,0.0,0.0
83,baseline_hybrid,1,0.20934425294399261,0.0,0.0,0.0,0.23810157813131824,0.008622043766081333,0.11066552996635437,0.0,0.0,0.0
84,baseline_hybrid,1,0.19767898321151733,0.0,0.0,0.0,0.08536318317055702,0.008536318317055702,0.10134071111679077,0.0,0.0,0.0
85,baseline_hybrid,1,0.16309854388237,0.0,0.0,0.0,0.6030028618872167,0.0070532020181417465,0.08947572112083435,0.0,0.0,0.0
86,baseline_hybrid,1,0.1442762166261673,0.0,0.0,0.0,0.6693150408566,0.017896996811032295,0.20131348073482513,0.0,0.0,0.0
87,baseline_hybrid,1,0.17104271054267883,0.0,0.0,0.0,0.3480284314602615,0.027137551456689835,0.18969641625881195,0.0,0.0,0.0
88,baseline_hybrid,1,0.18753716349601746,0.531469464302063,0.531469464302063,1.0,0.974393150024116,0.04351589223369956,0.1825937032699585,0.0,0.006731108762323856,0.03569364547729492
89,baseline_hybrid,1,0.15081928670406342,0.0,0.0,0.0,0.9561527704645415,0.026105755547177978,0.28164416551589966,0.0,0.0,0.03999912738800049
90,baseline_hybrid,1,0.16657623648643494,0.0,0.0,0.0,0.06929374765604734,0.006929374765604734,0.07841061055660248,0.0,0.0,0.0
91,baseline_hybrid,1,0.1834159940481186,0.0,0.0,0.0,0.0744143407791853,0.0074414340779185295,0.11861395090818405,0.0,0.0,0.0
92,baseline_hybrid,1,0.1538601666688919,0.0,0.0,0.0,0.05625628400593996,0.005625628400593996,0.07795526832342148,0.0,0.0,0.0
