idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
92,improved_right,1,0.17022322118282318,0.0,0.0,0.0,0.1012727152556181,0.01012727152556181,0.09594981372356415,0.0,0.0,0.0
93,improved_right,1,0.1612597554922104,0.0,0.0,0.0,0.22331094136461616,0.022331094136461616,0.18964730203151703,0.0,0.0,0.0
94,improved_right,1,0.16570384800434113,0.0,0.0,0.0,0.12630158104002476,0.012630158104002476,0.14646494388580322,0.0,0.0,0.0
95,improved_right,1,0.19001024961471558,0.0,0.0,0.0,0.11640629731118679,0.011640629731118679,0.11533833295106888,0.0,0.0,0.0
96,improved_right,1,0.20426471531391144,0.0,0.0,0.0,0.31946249306201935,0.031946249306201935,0.2082454413175583,0.0,0.0,0.0
97,improved_right,1,0.1763830929994583,0.0,0.0,0.0,0.10612329468131065,0.010612329468131065,0.0915578082203865,0.0,0.0,0.0
98,improved_right,1,0.23312059044837952,0.0,0.0,0.0,0.46305373385548576,0.04445311613380909,0.3318522572517395,0.0,0.0,0.0
99,improved_right,1,0.1562749743461609,0.0,0.0,0.0,0.14540820382535458,0.014540820382535458,0.1410917490720749,0.0,0.0,0.0
100,improved_right,1,0.1706906110048294,0.0,0.0,0.0,0.244065064471215,0.0244065064471215,0.20548056066036224,0.0,0.0,0.0
101,improved_right,1,0.18657872080802917,0.0,0.0,0.0,0.15550017356872559,0.015550017356872559,0.11514315009117126,0.0,0.0,0.0
102,improved_right,1,0.1718515306711197,0.0,0.0,0.0,0.3244541771709919,0.03244541771709919,0.19951117038726807,0.0,0.0,0.0
103,improved_right,1,0.18044984340667725,0.0,0.0,0.0,0.3279820201918482,0.02716442523524165,0.1738731861114502,0.0,0.0,0.0
104,improved_right,1,0.19027180969715118,0.0,0.0,0.0,0.3010845463722944,0.030108454637229443,0.23877859115600586,0.0,0.0,0.0
105,improved_right,1,0.14038100838661194,0.0,0.0,0.0,0.13367574661970139,0.013367574661970139,0.13795824348926544,0.0,0.0,0.0
106,improved_right,1,0.17719878256320953,0.0,0.0,0.0,0.14692035503685474,0.014692035503685474,0.12903332710266113,0.0,0.0,0.0
107,improved_right,1,0.13824765384197235,0.0,0.0,0.0,0.5104222564208614,0.01559438882577524,0.15084104239940643,0.0,0.0,0.0
108,improved_right,1,0.15536989271640778,0.0,0.0,0.0,0.4812677224166692,0.026392317609861493,0.19385068118572235,0.0,0.0,0.0
109,improved_right,1,0.16860178112983704,0.0,0.0,0.0,0.13416942209005356,0.013416942209005356,0.12708024680614471,0.0,0.0,0.0
110,improved_right,1,0.16158412396907806,0.0,0.0,0.0,0.17820613458752632,0.017820613458752632,0.176513671875,0.0,0.0,0.0
111,improved_right,1,0.1863613873720169,0.0,0.0,0.0,0.32885852735489607,0.03288585273548961,0.21113356947898865,0.0,0.0,0.0
112,improved_right,1,0.19268234074115753,0.0,0.0,0.0,0.13643143698573112,0.013643143698573112,0.1103544682264328,0.0,0.0,0.0
113,improved_right,1,0.1597898155450821,0.0,0.0,0.0,0.1526022981852293,0.01526022981852293,0.15318511426448822,0.0,0.0,0.0
114,improved_right,1,0.19328849017620087,0.0,0.0,0.0,0.24209805065765977,0.024209805065765977,0.1701473593711853,0.0,0.0,0.0
115,improved_right,1,0.18400226533412933,0.0,0.0,0.0,0.17506664618849754,0.017506664618849754,0.1475827693939209,0.0,0.0,0.0
116,improved_right,1,0.137619748711586,0.0,0.0,0.0,0.11467423290014267,0.011467423290014267,0.11024262756109238,0.0,0.0,0.0
117,improved_right,1,0.15102779865264893,0.0,0.0,0.0,0.1358185313642024,0.012675037607550621,0.1114521473646164,0.0,0.0,0.0
118,improved_right,1,0.18683883547782898,0.0,0.0,0.0,0.5022819060832262,0.05022819060832262,0.2739351689815521,0.0,0.0,0.0
119,improved_right,1,0.17336025834083557,0.0,0.0,0.0,0.14232510700821877,0.014232510700821877,0.11688751727342606,0.0,0.0,0.0
120,improved_right,1,0.1558743417263031,0.0,0.0,0.0,0.11280309408903122,0.011280309408903122,0.12101749330759048,0.0,0.0,0.0
121,improved_right,1,0.1647154837846756,0.0,0.0,0.0,0.20858811447396874,0.020858811447396874,0.16830311715602875,0.0,0.0,0.0
122,improved_right,1,0.14323842525482178,0.0,0.0,0.0,0.7398436307907106,0.01844918727874756,0.20017093420028687,0.0,0.0,0.0
123,improved_right,1,0.1295972615480423,0.0,0.0,0.0,0.21561734154820433,0.016737820580601692,0.18609873950481415,0.0,0.0,0.0
124,improved_right,1,0.19539852440357208,0.0,0.0,0.0,0.18516147509217262,0.018516147509217262,0.16593633592128754,0.0,0.0,0.0
125,improved_right,1,0.1346881091594696,0.0,0.0,0.0,0.15655951350927344,0.010498788207769394,0.10525770485401154,0.0,0.0,0.0
126,improved_right,1,0.15237675607204437,0.0,0.0,0.0,0.13250546529889107,0.013250546529889107,0.11626789718866348,0.0,0.0,0.0
127,improved_right,1,0.13657936453819275,0.0,0.0,0.0,0.1732846163213253,0.01732846163213253,0.1814662516117096,0.0,0.0,0.0
128,improved_right,1,0.2568266987800598,0.0,0.0,0.0,0.7618185089901088,0.054005489218980074,0.3318527638912201,0.0,0.0,0.0
129,improved_right,1,0.15197545289993286,0.0,0.0,0.0,0.1824793592095375,0.01824793592095375,0.13449828326702118,0.0,0.0,0.0
130,improved_right,1,0.14022961258888245,0.0,0.0,0.0,0.09092968888580799,0.009092968888580799,0.10439841449260712,0.0,0.0,0.0
